ApplStandard,Brand,climate_class,Country,high_efficiency,Model No,Family Name,N-Standard,Sold_in,Submit_ID,SubmitStatus,Temp_Class,total_dis_area,total_energy_cons,type,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Type,Efficiency (kWh/24h/m²),Length,Climate Class,Depth,Cabinet Description,Total Energy Consumption(kWh/24h),Cabinet Type,Star Rating,Energy Efficiency Index,Width,Net Volume,Height,Duty Type,Product Class Number
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/2-CL-WT-3D-3D,TCR1/2 Model Refrigerators,EN 16825,"Australia,Fiji,New Zealand",126450,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1411.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,16.4850302376103,,166.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/2-CL-WT-DL-DR,TCR1/2 Model Refrigerators,EN 16825,"Australia,Fiji,New Zealand",126450,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1411.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,16.4850302376103,,166.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/2-CR-SS-DL-DR,TCR1/2 Model Refrigerators,EN 16825,"Australia,Fiji,New Zealand",126450,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1411.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,16.4850302376103,,166.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/2 Model Refrigerators,TCR1/2 Model Refrigerators,EN 16825,"Australia,Fiji,New Zealand",126450,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1411.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,16.4850302376103,,166.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CL-BI-2D-2D-2D,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CL-BI-2D-2D-DR,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CL-BI-3D-3D-3D,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CL-BI-DL-DR-3D,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CL-BI-DL-DR-DR,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CL-SS-2D-2D-2D,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CL-SS-3D-3D-3D,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CL-SS-DL-2D-3D,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CL-SS-DL-DR-DR,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CL-WT-2D-2D-2D,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CL-WT-3D-3D-3D,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CL-WT-DL-2D-3D,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CL-WT-DL-DR-DR,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CR-BI-2D-2D-3D,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CR-BI-DL-DL-DL,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CR-SS-2D-2D-3D,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CR-SS-DL-DL-DL,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3-CR-SS-DL-DR-DR,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/3 Model Series,TCR1/3 Model Series,EN 16825,"Australia,Fiji,New Zealand",126467,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1865.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),9.0,15.0441018877257,,249.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,EPTA,7M1,"Thailand,Italy",True,MULTIFRESCO PLUS 90,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",126488,Approved,M1,1.161,8.5,VC1 (MEPS),2025-01-24,,Class 27,Available,http://www.iarp.it/,http://www.iarp-plugin.com/it,Self-contained,7.32127476313523,,,744.0,,,,,,935.0,,1402.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TGN-1R-1S,,EN 16825,"Australia,Fiji,New Zealand",126556,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,729.0,4,858.0,Storage Refrigerator Vertical,1.0,Refrigerated Storage Cabinet (RSC),6.0,27.5742237667145,,435.0,2079.0,HD,9
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TGN-1F-1S,,EN 16825,"Australia,Fiji,New Zealand",126590,Approved,L1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,729.0,4,858.0,Storage Freezer Vertical,3.811,Refrigerated Storage Cabinet (RSC),5.0,38.4616448358262,,435.0,2079.0,HD,10
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,T-23-2-HC,T-23-HC Model Series,EN 16825,Australia,126692,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,686.0,4,750.0,Storage Refrigerator Vertical,1.341,Refrigerated Storage Cabinet (RSC),5.0,36.8123555843237,,438.0,2074.0,HD,9
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,T-23G-2-HC~FGD01,T-23-HC Model Series,EN 16825,Australia,126692,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,686.0,4,750.0,Storage Refrigerator Vertical,1.341,Refrigerated Storage Cabinet (RSC),5.0,36.8123555843237,,438.0,2074.0,HD,9
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,T-23G-HC~FGD01,T-23-HC Model Series,EN 16825,Australia,126692,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,686.0,4,750.0,Storage Refrigerator Vertical,1.341,Refrigerated Storage Cabinet (RSC),5.0,36.8123555843237,,438.0,2074.0,HD,9
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,T-23G-PT-HC~FGD01,T-23-HC Model Series,EN 16825,Australia,126692,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,686.0,4,750.0,Storage Refrigerator Vertical,1.341,Refrigerated Storage Cabinet (RSC),5.0,36.8123555843237,,438.0,2074.0,HD,9
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,T-23-HC,T-23-HC Model Series,EN 16825,Australia,126692,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,686.0,4,750.0,Storage Refrigerator Vertical,1.341,Refrigerated Storage Cabinet (RSC),5.0,36.8123555843237,,438.0,2074.0,HD,9
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,T-23-HC Model Series,T-23-HC Model Series,EN 16825,Australia,126692,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,686.0,4,750.0,Storage Refrigerator Vertical,1.341,Refrigerated Storage Cabinet (RSC),5.0,36.8123555843237,,438.0,2074.0,HD,9
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,T-23-HC~TRUAIR01,T-23-HC Model Series,EN 16825,Australia,126692,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,686.0,4,750.0,Storage Refrigerator Vertical,1.341,Refrigerated Storage Cabinet (RSC),5.0,36.8123555843237,,438.0,2074.0,HD,9
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,T-23PT-HC,T-23-HC Model Series,EN 16825,Australia,126692,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,686.0,4,750.0,Storage Refrigerator Vertical,1.341,Refrigerated Storage Cabinet (RSC),5.0,36.8123555843237,,438.0,2074.0,HD,9
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,CRUSADER,3M2,China,False,CCE1130,SS-P1000WB,AS 1731.14 Ament 2 dated 9 July 2012,Australia,126761,Approved,M2,1.0,11.6,VC4 (b) - Glass Door (MEPS),2025-02-17,,Class 29,Available,http://www.sanshengcn.com/,https://www.cambridgecommercialequipment.com/,Self-contained,11.6,,,350.0,,,,,,1000.0,,1230.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,CRUSADER,3M2,China,False,CCE1130F,SS-P1000WB,AS 1731.14 Ament 2 dated 9 July 2012,Australia,126761,Approved,M2,1.0,11.6,VC4 (b) - Glass Door (MEPS),2025-02-17,,Class 29,Available,http://www.sanshengcn.com/,https://www.cambridgecommercialequipment.com/,Self-contained,11.6,,,350.0,,,,,,1000.0,,1230.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,CRUSADER,3M2,China,False,CCE1130S,SS-P1000WB,AS 1731.14 Ament 2 dated 9 July 2012,Australia,126761,Approved,M2,1.0,11.6,VC4 (b) - Glass Door (MEPS),2025-02-17,,Class 29,Available,http://www.sanshengcn.com/,https://www.cambridgecommercialequipment.com/,Self-contained,11.6,,,350.0,,,,,,1000.0,,1230.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,CRUSADER,3M2,China,False,SS-P1000WB,SS-P1000WB,AS 1731.14 Ament 2 dated 9 July 2012,Australia,126761,Approved,M2,1.0,11.6,VC4 (b) - Glass Door (MEPS),2025-02-17,,Class 29,Available,http://www.sanshengcn.com/,https://www.cambridgecommercialequipment.com/,Self-contained,11.6,,,350.0,,,,,,1000.0,,1230.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-48D-2-HC,TUC-48-HC Model Series,EN 16825,"Australia,Fiji,New Zealand",126778,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1229.0,4,766.0,Storage Refrigerator Horizontal,1.845,Refrigerated Storage Cabinet (RSC),6.0,27.7395718457389,,247.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-48D-4-LP-HC,TUC-48-HC Model Series,EN 16825,"Australia,Fiji,New Zealand",126778,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1229.0,4,766.0,Storage Refrigerator Horizontal,1.845,Refrigerated Storage Cabinet (RSC),6.0,27.7395718457389,,247.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-48G-HC~FGD01,TUC-48-HC Model Series,EN 16825,"Australia,Fiji,New Zealand",126778,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1229.0,4,766.0,Storage Refrigerator Horizontal,1.845,Refrigerated Storage Cabinet (RSC),6.0,27.7395718457389,,247.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-48G-LP-HC~FGD01,TUC-48-HC Model Series,EN 16825,"Australia,Fiji,New Zealand",126778,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1229.0,4,766.0,Storage Refrigerator Horizontal,1.845,Refrigerated Storage Cabinet (RSC),6.0,27.7395718457389,,247.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-48-HC,TUC-48-HC Model Series,EN 16825,"Australia,Fiji,New Zealand",126778,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1229.0,4,766.0,Storage Refrigerator Horizontal,1.845,Refrigerated Storage Cabinet (RSC),6.0,27.7395718457389,,247.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-48-HC Model Series,TUC-48-HC Model Series,EN 16825,"Australia,Fiji,New Zealand",126778,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1229.0,4,766.0,Storage Refrigerator Horizontal,1.845,Refrigerated Storage Cabinet (RSC),6.0,27.7395718457389,,247.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-48-HC~TRUAIR01,TUC-48-HC Model Series,EN 16825,"Australia,Fiji,New Zealand",126778,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1229.0,4,766.0,Storage Refrigerator Horizontal,1.845,Refrigerated Storage Cabinet (RSC),6.0,27.7395718457389,,247.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-48-LP-HC,TUC-48-HC Model Series,EN 16825,"Australia,Fiji,New Zealand",126778,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1229.0,4,766.0,Storage Refrigerator Horizontal,1.845,Refrigerated Storage Cabinet (RSC),6.0,27.7395718457389,,247.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,JCM Industries,3L1,Australia,True,JCMLT-900-4-H-SC,,,Australia,126779,Approved,L1,4.1555,52.55,VF4 (b) - Glass Door (MEPS),2025-03-12,,Class 33,Available,http://www.ARTmaslen.com.au/,http://www.ARTmaslen.com.au/,Self-contained,12.6458909878474,,,1000.0,,,,,,3690.0,,2210.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,AHT,3L1,"China,Austria",True,SYDNEY 210 XL (U) VS AD LED,SYDNEY 210 XL (*) VS AD LED,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",126848,Approved,L1,1.49,6.45,HF6 (MEPS),2025-02-16,,Class 32,Unavailable,,http://www.aht.at,Self-contained,4.32885906040269,,,1043.0,,,,,,2102.0,,910.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,AHT,3L1,"China,Austria",True,SYDNEY 210 XL (-) VS AD LED,SYDNEY 210 XL (*) VS AD LED,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",126848,Approved,L1,1.49,6.45,HF6 (MEPS),2025-02-16,,Class 32,Unavailable,,http://www.aht.at,Self-contained,4.32885906040269,,,1043.0,,,,,,2102.0,,910.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,AHT,3L1,"China,Austria",True,SYDNEY 210 XL (*) VS AD LED,SYDNEY 210 XL (*) VS AD LED,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",126848,Approved,L1,1.49,6.45,HF6 (MEPS),2025-02-16,,Class 32,Unavailable,,http://www.aht.at,Self-contained,4.32885906040269,,,1043.0,,,,,,2102.0,,910.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,AHT,3L1,"China,Austria",True,SYDNEY 223 (U) VS AD LED,SYDNEY 223 (*) VS AD LED,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",126849,Approved,L1,1.44,8.28,HF6 (MEPS),2025-03-18,,Class 32,Unavailable,,http://www.aht.at,Self-contained,5.75,,,993.0,,,,,,2232.0,,860.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,AHT,3L1,"China,Austria",True,SYDNEY 223 (-) VS AD LED,SYDNEY 223 (*) VS AD LED,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",126849,Approved,L1,1.44,8.28,HF6 (MEPS),2025-03-18,,Class 32,Unavailable,,http://www.aht.at,Self-contained,5.75,,,993.0,,,,,,2232.0,,860.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,AHT,3L1,"China,Austria",True,SYDNEY 223 (*) VS AD LED,SYDNEY 223 (*) VS AD LED,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",126849,Approved,L1,1.44,8.28,HF6 (MEPS),2025-03-18,,Class 32,Unavailable,,http://www.aht.at,Self-contained,5.75,,,993.0,,,,,,2232.0,,860.0,,
